hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,89,2016,March,13,21,2,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,83.66,0,1,Check-Out,3/28/16
City Hotel,1,32,2016,March,13,25,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,149.4,0,0,Canceled,2/26/16
City Hotel,0,86,2016,March,13,26,2,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,95.85,0,1,Check-Out,3/31/16
City Hotel,1,5,2016,March,13,26,2,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,146,0,0,Canceled,3/22/16
City Hotel,1,68,2016,March,14,29,4,11,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,76.22,0,0,Canceled,1/21/16
City Hotel,1,102,2016,April,14,2,2,4,2,0,0,SC,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,80.75,0,2,Canceled,3/5/16
City Hotel,1,14,2016,April,15,3,2,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,89,0,1,Canceled,4/3/16
City Hotel,1,79,2016,April,15,3,2,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,95.2,0,0,Canceled,1/16/16
City Hotel,1,46,2016,April,15,4,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,107.1,0,0,Canceled,2/18/16
City Hotel,0,113,2016,April,15,4,1,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,63.49,0,2,Check-Out,4/8/16
City Hotel,1,95,2016,April,15,5,0,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,72.8,0,0,Canceled,1/10/16
City Hotel,1,107,2016,April,15,5,0,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,81.9,0,0,Canceled,1/1/16
City Hotel,1,77,2016,April,15,8,2,6,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,80.75,0,0,Canceled,1/22/16
City Hotel,1,64,2016,April,16,11,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,94.5,0,1,Canceled,3/14/16
City Hotel,1,19,2016,April,16,14,2,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,131.6,0,0,Canceled,3/27/16
City Hotel,1,82,2016,April,16,16,2,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,109.37,0,0,Canceled,3/6/16
City Hotel,1,56,2016,April,17,17,2,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,90,0,0,Canceled,3/1/16
City Hotel,1,5,2016,April,17,23,0,1,3,1,0,BB,USA,Direct,Direct,0,0,0,E,G,0,No Deposit,14,NULL,0,Transient,197,0,0,Canceled,4/23/16
City Hotel,1,80,2016,April,18,24,2,2,2,2,0,HB,USA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,NULL,0,Transient,173.19,0,0,Canceled,2/9/16
City Hotel,1,36,2016,April,18,29,0,1,1,0,0,SC,USA,Offline TA/TO,GDS,0,0,0,A,A,0,No Deposit,195,NULL,0,Transient,111.6,0,0,Canceled,4/19/16
City Hotel,1,37,2016,April,18,29,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126.9,0,0,Canceled,4/7/16
City Hotel,1,53,2016,April,18,30,0,1,1,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,116.1,0,0,Canceled,4/14/16
City Hotel,1,22,2016,April,18,30,1,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,172,0,0,Canceled,4/15/16
City Hotel,1,36,2016,April,18,30,2,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,140.4,0,0,Canceled,4/11/16
City Hotel,1,38,2016,May,19,7,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135.9,0,0,Canceled,4/10/16
City Hotel,1,49,2016,May,19,7,2,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,119.85,0,0,Canceled,3/20/16
City Hotel,1,68,2016,May,19,7,2,4,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135.15,0,0,Canceled,3/2/16
City Hotel,1,65,2016,May,20,9,1,3,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,132.6,0,0,Canceled,5/5/16
City Hotel,1,38,2016,May,20,10,0,3,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,159.3,0,0,Canceled,4/30/16
City Hotel,1,130,2016,May,20,12,1,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,113.05,0,1,Canceled,2/11/16
City Hotel,1,39,2016,May,20,12,1,3,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,116.1,0,0,Canceled,4/3/16
City Hotel,0,129,2016,May,20,13,1,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,121.5,0,1,Check-Out,5/16/16
City Hotel,1,116,2016,May,21,18,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,104.5,0,0,Canceled,1/23/16
City Hotel,1,81,2016,May,21,19,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,116.1,0,0,Canceled,4/21/16
City Hotel,1,29,2016,May,21,20,2,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,132.72,0,1,Canceled,4/21/16
City Hotel,1,23,2016,May,21,21,1,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,156,0,0,Canceled,5/5/16
City Hotel,1,76,2016,May,22,22,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,116.1,0,0,Canceled,5/11/16
City Hotel,0,169,2016,May,22,25,0,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient-Party,123.25,0,0,Check-Out,5/29/16
City Hotel,0,169,2016,May,22,25,0,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient-Party,123.25,0,0,Check-Out,5/29/16
City Hotel,1,144,2016,May,22,27,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,118.15,0,1,Canceled,1/12/16
City Hotel,1,144,2016,May,22,27,2,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,NULL,0,Transient,177.65,0,1,Canceled,1/12/16
City Hotel,1,144,2016,May,22,27,2,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,NULL,0,Transient,177.65,0,1,Canceled,1/12/16
City Hotel,1,110,2016,June,23,3,0,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,143.1,0,0,Canceled,5/12/16
City Hotel,1,37,2016,June,23,4,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,131.4,0,0,Canceled,5/12/16
City Hotel,1,31,2016,June,24,8,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,110.7,0,1,No-Show,6/8/16
City Hotel,1,32,2016,June,24,8,0,4,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,191.7,0,0,Canceled,5/30/16
City Hotel,1,16,2016,June,24,11,0,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,221,0,0,Canceled,5/28/16
City Hotel,1,53,2016,June,25,12,1,0,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,129.2,0,1,Canceled,5/9/16
City Hotel,1,154,2016,June,25,12,2,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9,NULL,0,Transient,189.9,0,0,Canceled,1/11/16
City Hotel,1,153,2016,June,25,12,2,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9,NULL,0,Transient,189.9,0,0,Canceled,1/18/16
City Hotel,1,146,2016,June,25,12,2,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,178.2,0,3,Canceled,5/9/16
City Hotel,1,160,2016,June,25,12,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,NULL,0,Transient-Party,103.22,0,1,Canceled,1/11/16
City Hotel,1,159,2016,June,25,12,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Transient-Party,103.21,0,0,Canceled,1/11/16
City Hotel,1,120,2016,June,25,13,1,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient-Party,140.4,0,0,Canceled,5/12/16
City Hotel,1,28,2016,June,26,21,0,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,147,0,2,No-Show,6/21/16
City Hotel,1,28,2016,June,26,21,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,126,0,1,No-Show,6/21/16
City Hotel,1,37,2016,June,27,26,2,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,115.32,0,0,Canceled,5/27/16
City Hotel,1,59,2016,June,27,27,1,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,101.1,0,0,Canceled,6/18/16
City Hotel,1,59,2016,June,27,27,1,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,101.1,0,0,Canceled,6/18/16
City Hotel,1,129,2016,June,27,27,1,4,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,80.75,0,1,Canceled,3/13/16
City Hotel,1,89,2016,June,27,27,1,5,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,143.7,0,0,Canceled,3/31/16
City Hotel,1,90,2016,June,27,28,1,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,114.3,0,0,Canceled,3/31/16
City Hotel,1,123,2016,June,27,28,2,6,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126.86,0,0,Canceled,2/29/16
City Hotel,0,206,2016,June,27,30,1,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,11,NULL,0,Transient,101.83,0,0,Check-Out,7/4/16
City Hotel,1,113,2016,July,27,1,2,6,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,138.55,0,0,Canceled,5/24/16
City Hotel,1,81,2016,July,28,3,2,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,103.5,0,1,Canceled,6/30/16
City Hotel,1,101,2016,July,28,3,2,5,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,103.5,0,0,Canceled,5/20/16
City Hotel,1,2,2016,July,28,4,1,0,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,116.45,0,0,Canceled,7/3/16
City Hotel,1,23,2016,July,28,5,0,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,145,0,0,No-Show,7/5/16
City Hotel,1,11,2016,July,28,5,2,6,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,145,0,0,No-Show,7/5/16
City Hotel,1,24,2016,July,28,7,1,3,2,0,0,BB,USA,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,187,0,0,Canceled,7/5/16
City Hotel,1,10,2016,July,28,9,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,2,No Deposit,14,NULL,0,Transient,99.52,0,0,No-Show,7/9/16
City Hotel,1,113,2016,July,29,10,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,103.5,0,0,Canceled,3/28/16
City Hotel,1,126,2016,July,29,11,1,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,73.12,0,0,Canceled,7/11/16
City Hotel,1,128,2016,July,29,11,1,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,140.7,0,0,Canceled,3/5/16
City Hotel,1,60,2016,July,29,11,1,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,120.6,0,0,Canceled,6/13/16
City Hotel,1,60,2016,July,29,12,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,105.3,0,0,Canceled,5/17/16
City Hotel,1,92,2016,July,29,14,0,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,177.3,0,0,Canceled,4/14/16
City Hotel,1,99,2016,July,29,16,2,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,94.5,0,1,Canceled,7/11/16
City Hotel,1,134,2016,July,30,17,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,94.5,0,1,Canceled,7/8/16
City Hotel,1,68,2016,July,31,24,2,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,121.5,0,0,Canceled,5/24/16
City Hotel,1,131,2016,July,31,25,1,1,1,1,0,HB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,164.25,0,0,Canceled,6/26/16
City Hotel,1,61,2016,July,31,26,0,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,94.5,0,0,Canceled,6/15/16
City Hotel,1,0,2016,August,32,1,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,109,0,1,No-Show,8/1/16
City Hotel,1,119,2016,August,32,5,2,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,144.45,0,0,Canceled,4/17/16
City Hotel,1,116,2016,August,32,5,2,5,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,145.41,0,0,Canceled,4/18/16
City Hotel,1,34,2016,August,33,10,0,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,168.3,0,0,Canceled,7/9/16
City Hotel,1,34,2016,August,33,10,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,149.4,0,0,Canceled,7/9/16
City Hotel,1,151,2016,August,33,13,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,103.5,0,0,Canceled,3/25/16
City Hotel,1,143,2016,August,33,13,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,114.3,0,0,Canceled,3/24/16
City Hotel,1,151,2016,August,33,13,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,103.5,0,0,Canceled,3/25/16
City Hotel,1,143,2016,August,33,13,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,114.3,0,0,Canceled,3/24/16
City Hotel,1,125,2016,August,34,20,1,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,137.7,0,1,Canceled,8/16/16
City Hotel,1,94,2016,August,35,24,0,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,131.4,0,0,Canceled,7/20/16
City Hotel,1,54,2016,August,35,26,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9,NULL,0,Transient,125.1,0,0,Canceled,8/25/16
City Hotel,1,127,2016,August,35,26,0,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,128.7,0,0,Canceled,6/26/16
City Hotel,1,105,2016,August,35,26,1,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,150.3,0,0,Canceled,6/5/16
City Hotel,1,105,2016,August,35,26,1,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,131.4,0,0,Canceled,6/5/16
City Hotel,1,176,2016,August,35,27,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,96.3,0,0,Canceled,3/20/16
City Hotel,1,52,2016,August,35,27,2,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,150.9,0,1,Canceled,8/14/16
City Hotel,1,84,2016,August,36,28,2,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,159.3,0,0,Canceled,7/30/16
City Hotel,1,50,2016,September,36,2,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,0,Canceled,7/16/16
City Hotel,1,193,2016,September,36,3,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,108.9,0,1,Canceled,5/28/16
City Hotel,1,29,2016,September,37,4,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,130.15,0,1,Canceled,9/1/16
City Hotel,1,12,2016,September,37,4,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,154,0,0,Canceled,8/23/16
City Hotel,1,62,2016,September,37,4,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,NULL,0,Transient,96.23,0,0,Canceled,7/4/16
City Hotel,1,62,2016,September,37,4,2,2,0,2,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Transient,96.23,0,0,Canceled,7/4/16
City Hotel,1,243,2016,September,37,4,4,6,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,89.17,0,0,Canceled,1/5/16
City Hotel,1,11,2016,September,37,5,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,154,0,0,Canceled,8/26/16
City Hotel,1,49,2016,September,37,5,1,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,115.5,0,1,Canceled,8/25/16
City Hotel,1,57,2016,September,37,7,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,87.3,0,3,No-Show,9/7/16
City Hotel,1,25,2016,September,37,9,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9,NULL,0,Transient,106.2,0,0,Canceled,8/31/16
City Hotel,1,25,2016,September,37,9,0,1,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9,NULL,0,Transient,106.2,0,0,Canceled,8/31/16
City Hotel,1,56,2016,September,38,11,2,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125.1,0,0,Canceled,7/17/16
City Hotel,1,61,2016,September,38,12,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125.1,0,0,Canceled,7/27/16
City Hotel,1,198,2016,September,38,15,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,116.1,0,3,Canceled,8/21/16
City Hotel,1,205,2016,September,38,15,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9,NULL,0,Transient,116.1,0,0,Canceled,3/17/16
City Hotel,1,2,2016,September,38,16,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,169,0,0,Canceled,9/16/16
City Hotel,1,5,2016,September,38,17,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,159,0,1,Canceled,9/13/16
City Hotel,1,255,2016,September,39,20,0,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,4,No Deposit,9,NULL,0,Transient,122.83,0,0,Canceled,2/20/16
City Hotel,1,14,2016,September,39,22,0,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,184,0,2,Canceled,9/15/16
City Hotel,1,14,2016,September,39,22,0,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,184,0,2,Canceled,9/15/16
City Hotel,1,14,2016,September,39,22,0,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,184,0,2,Canceled,9/15/16
City Hotel,1,12,2016,September,40,25,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,149,0,0,Canceled,9/17/16
City Hotel,1,13,2016,September,40,25,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,149,0,0,Canceled,9/13/16
City Hotel,1,44,2016,September,40,25,2,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,149.4,0,0,Canceled,8/13/16
City Hotel,1,253,2016,September,40,26,1,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,2,0,0,Canceled,1/18/16
City Hotel,1,253,2016,September,40,26,1,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,2,0,0,Canceled,1/18/16
City Hotel,0,274,2016,September,40,27,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,115.2,0,1,Check-Out,9/29/16
City Hotel,1,2,2016,September,40,28,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,0,0,1,Canceled,9/26/16
City Hotel,1,47,2016,October,41,2,2,0,1,0,0,BB,USA,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,NULL,0,Transient,127,0,1,Canceled,8/19/16
City Hotel,1,39,2016,October,41,2,2,0,1,0,0,BB,USA,Online TA,GDS,0,0,0,A,A,1,No Deposit,195,NULL,0,Transient,134,0,1,Canceled,9/19/16
City Hotel,1,26,2016,October,41,2,2,1,1,0,0,BB,USA,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,NULL,0,Transient,147,0,0,Canceled,9/8/16
City Hotel,1,26,2016,October,41,2,2,1,1,0,0,BB,USA,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,NULL,0,Transient,147,0,0,Canceled,9/10/16
City Hotel,1,31,2016,October,41,2,2,1,1,0,0,SC,USA,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,NULL,0,Transient,114.3,0,1,Canceled,9/4/16
City Hotel,1,122,2016,October,41,4,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9,NULL,0,Transient,108,0,1,No-Show,10/4/16
City Hotel,1,196,2016,October,41,8,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,122.4,0,0,Canceled,8/16/16
City Hotel,1,205,2016,October,41,8,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,98.1,0,0,Canceled,3/26/16
City Hotel,1,35,2016,October,42,11,0,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,151.5,0,1,Canceled,9/9/16
City Hotel,1,99,2016,October,42,12,0,4,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,14,NULL,0,Transient,187.2,0,0,Canceled,7/6/16
City Hotel,1,97,2016,October,42,12,1,4,2,0,0,BB,USA,Direct,Direct,0,0,0,F,F,3,No Deposit,14,NULL,0,Transient,176.8,0,0,No-Show,10/12/16
City Hotel,1,59,2016,October,42,13,0,3,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,128.7,0,0,Canceled,10/10/16
City Hotel,1,54,2016,October,42,13,0,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,139.5,0,3,Canceled,10/3/16
City Hotel,1,32,2016,October,42,15,2,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,161.33,0,0,Canceled,9/14/16
City Hotel,1,103,2016,October,43,17,1,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,118.8,0,3,Canceled,10/13/16
